"Statistic Label","Year","Sex","Age Group","UNIT","VALUE"
"Occasional smokers","2019","Both sexes","40 - 44 years","%","3.2"
"Occasional smokers","2019","Both sexes","45 - 49 years","%","1.7"
"Occasional smokers","2019","Both sexes","50 - 54 years","%","2.8"
"Occasional smokers","2019","Both sexes","55 - 59 years","%","2.5"
"Occasional smokers","2019","Both sexes","60 - 64 years","%","1.3"
"Occasional smokers","2019","Both sexes","65 - 69 years","%","1.4"
"Occasional smokers","2019","Both sexes","70 - 74 years","%","1"
"Occasional smokers","2019","Both sexes","75 years and over","%","0.9"
"Occasional smokers","2019","Male","All ages","%","3.1"
"Occasional smokers","2019","Male","15 - 19 years","%","2.9"
"Occasional smokers","2019","Male","20 - 24 years","%","4.1"
"Occasional smokers","2019","Male","25 - 29 years","%","7.8"
"Occasional smokers","2019","Male","30 - 34 years","%","6.3"
"Occasional smokers","2019","Male","35 - 39 years","%","3"
"Occasional smokers","2019","Male","40 - 44 years","%","3.4"
"Occasional smokers","2019","Male","45 - 49 years","%","1.8"
"Occasional smokers","2019","Male","50 - 54 years","%","2"
"Occasional smokers","2019","Male","55 - 59 years","%","2.1"
"Occasional smokers","2019","Male","60 - 64 years","%","1.4"
"Occasional smokers","2019","Male","65 - 69 years","%","1.9"
"Occasional smokers","2019","Male","70 - 74 years","%","1.2"
"Occasional smokers","2019","Male","75 years and over","%","0.6"
"Occasional smokers","2019","Female","All ages","%","3.3"
"Occasional smokers","2019","Female","15 - 19 years","%","3.9"
"Occasional smokers","2019","Female","20 - 24 years","%","6.4"
"Occasional smokers","2019","Female","25 - 29 years","%","7.7"
"Occasional smokers","2019","Female","30 - 34 years","%","6.2"
"Occasional smokers","2019","Female","35 - 39 years","%","2.1"
"Occasional smokers","2019","Female","40 - 44 years","%","3"
"Occasional smokers","2019","Female","45 - 49 years","%","1.7"
"Occasional smokers","2019","Female","50 - 54 years","%","3.5"
"Occasional smokers","2019","Female","55 - 59 years","%","3"
"Occasional smokers","2019","Female","60 - 64 years","%","1.2"
"Occasional smokers","2019","Female","65 - 69 years","%","1.1"
"Occasional smokers","2019","Female","70 - 74 years","%","0.7"
"Occasional smokers","2019","Female","75 years and over","%","1.1"
"Occasional smokers","2021","Both sexes","All ages","%","2.4"
"Occasional smokers","2021","Both sexes","15 - 19 years","%","2.1"
"Occasional smokers","2021","Both sexes","20 - 24 years","%","6"
"Occasional smokers","2021","Both sexes","25 - 29 years","%","2.1"
"Occasional smokers","2021","Both sexes","30 - 34 years","%","3"
"Occasional smokers","2021","Both sexes","35 - 39 years","%","1.9"
"Occasional smokers","2021","Both sexes","40 - 44 years","%","2.9"
"Occasional smokers","2021","Both sexes","45 - 49 years","%","2.3"
"Occasional smokers","2021","Both sexes","50 - 54 years","%","2.9"
"Occasional smokers","2021","Both sexes","55 - 59 years","%","0.6"
"Occasional smokers","2021","Both sexes","60 - 64 years","%","3.2"
"Occasional smokers","2021","Both sexes","65 - 69 years","%","1.3"
"Occasional smokers","2021","Both sexes","70 - 74 years","%","0.7"
"Occasional smokers","2021","Both sexes","75 years and over","%","1.1"
"Occasional smokers","2021","Male","All ages","%","2.8"
"Occasional smokers","2021","Male","15 - 19 years","%","2.8"
"Occasional smokers","2021","Male","20 - 24 years","%","4.8"
"Occasional smokers","2021","Male","25 - 29 years","%","2.1"
"Occasional smokers","2021","Male","30 - 34 years","%","4.2"
"Occasional smokers","2021","Male","35 - 39 years","%","2.5"
"Occasional smokers","2021","Male","40 - 44 years","%","4.4"
"Occasional smokers","2021","Male","45 - 49 years","%","2.1"
"Occasional smokers","2021","Male","50 - 54 years","%","2.1"
"Occasional smokers","2021","Male","55 - 59 years","%","0.9"
"Occasional smokers","2021","Male","60 - 64 years","%","3.4"
"Occasional smokers","2021","Male","65 - 69 years","%","1.5"
"Occasional smokers","2021","Male","70 - 74 years","%","1.2"
"Occasional smokers","2021","Male","75 years and over","%","1.6"
"Occasional smokers","2021","Female","All ages","%","2.1"
"Occasional smokers","2021","Female","15 - 19 years","%","1.3"
"Occasional smokers","2021","Female","20 - 24 years","%","7.2"
"Occasional smokers","2021","Female","25 - 29 years","%","2"
"Occasional smokers","2021","Female","30 - 34 years","%","1.8"
"Occasional smokers","2021","Female","35 - 39 years","%","1.4"
"Occasional smokers","2021","Female","40 - 44 years","%","1.3"
"Occasional smokers","2021","Female","45 - 49 years","%","2.5"
"Occasional smokers","2021","Female","50 - 54 years","%","3.7"
"Occasional smokers","2021","Female","55 - 59 years","%","0.2"
"Occasional smokers","2021","Female","60 - 64 years","%","3"
"Occasional smokers","2021","Female","65 - 69 years","%","1.2"
"Occasional smokers","2021","Female","70 - 74 years","%","0.3"
"Occasional smokers","2021","Female","75 years and over","%","0.5"
"Occasional smokers","2022","Both sexes","All ages","%","3.7"
"Occasional smokers","2022","Both sexes","15 - 19 years","%","5.3"
"Occasional smokers","2022","Both sexes","20 - 24 years","%","6.6"
"Occasional smokers","2022","Both sexes","25 - 29 years","%","5.4"
"Occasional smokers","2022","Both sexes","30 - 34 years","%","6.4"
"Occasional smokers","2022","Both sexes","35 - 39 years","%","4.4"
"Occasional smokers","2022","Both sexes","40 - 44 years","%","4.9"
"Occasional smokers","2022","Both sexes","45 - 49 years","%","2.5"
"Occasional smokers","2022","Both sexes","50 - 54 years","%","2.3"
"Occasional smokers","2022","Both sexes","55 - 59 years","%","1.2"
"Occasional smokers","2022","Both sexes","60 - 64 years","%","2.7"
"Occasional smokers","2022","Both sexes","65 - 69 years","%","1.3"
"Occasional smokers","2022","Both sexes","70 - 74 years","%","2.7"
"Occasional smokers","2022","Both sexes","75 years and over","%","0.7"
"Occasional smokers","2022","Male","All ages","%","4.4"
"Occasional smokers","2022","Male","15 - 19 years","%","3.7"
"Occasional smokers","2022","Male","20 - 24 years","%","9.4"
"Occasional smokers","2022","Male","25 - 29 years","%","8"
"Occasional smokers","2022","Male","30 - 34 years","%","7.1"
"Occasional smokers","2022","Male","35 - 39 years","%","5.8"
"Occasional smokers","2022","Male","40 - 44 years","%","5"
"Occasional smokers","2022","Male","45 - 49 years","%","2.5"
"Occasional smokers","2022","Male","50 - 54 years","%","3.1"
"Occasional smokers","2022","Male","55 - 59 years","%","1"
"Occasional smokers","2022","Male","60 - 64 years","%","2.1"
"Occasional smokers","2022","Male","65 - 69 years","%","1.2"
"Occasional smokers","2022","Male","70 - 74 years","%","4.7"
"Occasional smokers","2022","Male","75 years and over","%","0.9"
"Occasional smokers","2022","Female","All ages","%","3.1"
"Occasional smokers","2022","Female","15 - 19 years","%","7.1"
"Occasional smokers","2022","Female","20 - 24 years","%","4"
"Occasional smokers","2022","Female","25 - 29 years","%","2.7"
"Occasional smokers","2022","Female","30 - 34 years","%","5.8"
"Occasional smokers","2022","Female","35 - 39 years","%","3.2"
"Occasional smokers","2022","Female","40 - 44 years","%","4.8"
"Occasional smokers","2022","Female","45 - 49 years","%","2.6"
"Occasional smokers","2022","Female","50 - 54 years","%","1.4"
"Occasional smokers","2022","Female","55 - 59 years","%","1.4"
"Occasional smokers","2022","Female","60 - 64 years","%","3.1"
"Occasional smokers","2022","Female","65 - 69 years","%","1.3"
"Occasional smokers","2022","Female","70 - 74 years","%","1.2"
"Occasional smokers","2022","Female","75 years and over","%","0.4"
"Occasional smokers","2023","Both sexes","All ages","%","3.9"
"Occasional smokers","2023","Both sexes","15 - 19 years","%","5.6"
"Occasional smokers","2023","Both sexes","20 - 24 years","%","9.4"
"Occasional smokers","2023","Both sexes","25 - 29 years","%","7"
"Occasional smokers","2023","Both sexes","30 - 34 years","%","4.4"
"Occasional smokers","2023","Both sexes","35 - 39 years","%","4.4"
"Occasional smokers","2023","Both sexes","40 - 44 years","%","3.4"
"Occasional smokers","2023","Both sexes","45 - 49 years","%","3.1"
"Occasional smokers","2023","Both sexes","50 - 54 years","%","2.4"
"Occasional smokers","2023","Both sexes","55 - 59 years","%","2.1"
"Occasional smokers","2023","Both sexes","60 - 64 years","%","2"
"Occasional smokers","2023","Both sexes","65 - 69 years","%","0.7"
"Occasional smokers","2023","Both sexes","70 - 74 years","%","1.3"
"Occasional smokers","2023","Both sexes","75 years and over","%","2"
"Occasional smokers","2023","Male","All ages","%","4.7"
"Occasional smokers","2023","Male","15 - 19 years","%","7.2"
"Occasional smokers","2023","Male","20 - 24 years","%","11"
"Occasional smokers","2023","Male","25 - 29 years","%","10.7"
"Occasional smokers","2023","Male","30 - 34 years","%","5.4"
"Occasional smokers","2023","Male","35 - 39 years","%","4.3"
"Occasional smokers","2023","Male","40 - 44 years","%","4.2"
"Occasional smokers","2023","Male","45 - 49 years","%","4"
"Occasional smokers","2023","Male","50 - 54 years","%","2.3"
"Occasional smokers","2023","Male","55 - 59 years","%","2.8"
"Occasional smokers","2023","Male","60 - 64 years","%","2"
"Occasional smokers","2023","Male","65 - 69 years","%","0.6"
"Occasional smokers","2023","Male","70 - 74 years","%","2.6"
"Occasional smokers","2023","Male","75 years and over","%","1.2"
"Occasional smokers","2023","Female","All ages","%","3.1"
"Occasional smokers","2023","Female","15 - 19 years","%","3.9"
"Occasional smokers","2023","Female","20 - 24 years","%","7.9"
"Occasional smokers","2023","Female","25 - 29 years","%","3.1"
"Occasional smokers","2023","Female","30 - 34 years","%","3.5"
"Occasional smokers","2023","Female","35 - 39 years","%","4.6"
"Occasional smokers","2023","Female","40 - 44 years","%","2.5"
"Occasional smokers","2023","Female","45 - 49 years","%","2.2"
"Occasional smokers","2023","Female","50 - 54 years","%","2.5"
"Occasional smokers","2023","Female","55 - 59 years","%","1.4"
"Occasional smokers","2023","Female","60 - 64 years","%","2.1"
"Occasional smokers","2023","Female","65 - 69 years","%","0.7"
"Occasional smokers","2023","Female","70 - 74 years","%","0"
"Occasional smokers","2023","Female","75 years and over","%","2.8"
"Occasional smokers","2024","Both sexes","All ages","%","3.7"
"Occasional smokers","2024","Both sexes","15 - 19 years","%","4.1"
"Occasional smokers","2024","Both sexes","20 - 24 years","%","7.8"
"Occasional smokers","2024","Both sexes","25 - 29 years","%","6.8"
"Occasional smokers","2024","Both sexes","30 - 34 years","%","5.7"
"Occasional smokers","2024","Both sexes","35 - 39 years","%","4.2"
"Occasional smokers","2024","Both sexes","40 - 44 years","%","4.7"
"Occasional smokers","2024","Both sexes","45 - 49 years","%","3.6"
"Occasional smokers","2024","Both sexes","50 - 54 years","%","2.3"
"Occasional smokers","2024","Both sexes","55 - 59 years","%","1"
"Occasional smokers","2024","Both sexes","60 - 64 years","%","1.4"
"Occasional smokers","2024","Both sexes","65 - 69 years","%","1.1"
"Occasional smokers","2024","Both sexes","70 - 74 years","%","0.9"
"Occasional smokers","2024","Both sexes","75 years and over","%","0.6"
"Occasional smokers","2024","Male","All ages","%","4.5"
"Occasional smokers","2024","Male","15 - 19 years","%","3.8"
"Occasional smokers","2024","Male","20 - 24 years","%","10.3"
"Occasional smokers","2024","Male","25 - 29 years","%","9.9"
"Occasional smokers","2024","Male","30 - 34 years","%","5.9"
"Occasional smokers","2024","Male","35 - 39 years","%","6"
"Occasional smokers","2024","Male","40 - 44 years","%","4.6"
"Occasional smokers","2024","Male","45 - 49 years","%","4.1"
"Occasional smokers","2024","Male","50 - 54 years","%","3.7"
"Occasional smokers","2024","Male","55 - 59 years","%","1"
"Occasional smokers","2024","Male","60 - 64 years","%","2.2"
"Occasional smokers","2024","Male","65 - 69 years","%","1.5"
"Occasional smokers","2024","Male","70 - 74 years","%","0.7"
"Occasional smokers","2024","Male","75 years and over","%","0.8"
"Occasional smokers","2024","Female","All ages","%","2.8"
"Occasional smokers","2024","Female","15 - 19 years","%","4.5"
"Occasional smokers","2024","Female","20 - 24 years","%","5.4"
"Occasional smokers","2024","Female","25 - 29 years","%","4"
"Occasional smokers","2024","Female","30 - 34 years","%","5.6"
"Occasional smokers","2024","Female","35 - 39 years","%","2.4"
"Occasional smokers","2024","Female","40 - 44 years","%","4.7"
"Occasional smokers","2024","Female","45 - 49 years","%","3.1"
"Occasional smokers","2024","Female","50 - 54 years","%","1"
"Occasional smokers","2024","Female","55 - 59 years","%","0.9"
"Occasional smokers","2024","Female","60 - 64 years","%","0.7"
"Occasional smokers","2024","Female","65 - 69 years","%","0.7"
"Occasional smokers","2024","Female","70 - 74 years","%","1.1"
"Occasional smokers","2024","Female","75 years and over","%","0.5"
"Non smokers","2015","Both sexes","All ages","%","77.2"
"Non smokers","2015","Both sexes","15 - 19 years","%","88.6"
"Non smokers","2015","Both sexes","20 - 24 years","%","70.3"
"Non smokers","2015","Both sexes","25 - 29 years","%","66.6"
"Non smokers","2015","Both sexes","30 - 34 years","%","68.8"
"Non smokers","2015","Both sexes","35 - 39 years","%","75.1"
"Non smokers","2015","Both sexes","40 - 44 years","%","72"
"Non smokers","2015","Both sexes","45 - 49 years","%","74"
"Non smokers","2015","Both sexes","50 - 54 years","%","76"
"Non smokers","2015","Both sexes","55 - 59 years","%","82.7"
"Non smokers","2015","Both sexes","60 - 64 years","%","81.5"
"Non smokers","2015","Both sexes","65 - 69 years","%","82.9"
"Non smokers","2015","Both sexes","70 - 74 years","%","87.2"
"Non smokers","2015","Both sexes","75 years and over","%","92.9"
"Non smokers","2015","Male","All ages","%","75.7"
"Non smokers","2015","Male","15 - 19 years","%","90.2"
"Non smokers","2015","Male","20 - 24 years","%","70.2"
"Non smokers","2015","Male","25 - 29 years","%","64"
"Non smokers","2015","Male","30 - 34 years","%","65.2"
"Non smokers","2015","Male","35 - 39 years","%","71.5"
"Non smokers","2015","Male","40 - 44 years","%","73.3"
"Non smokers","2015","Male","45 - 49 years","%","71.2"
"Non smokers","2015","Male","50 - 54 years","%","72.8"
"Non smokers","2015","Male","55 - 59 years","%","82.3"
"Non smokers","2015","Male","60 - 64 years","%","82.5"
"Non smokers","2015","Male","65 - 69 years","%","79.4"
"Non smokers","2015","Male","70 - 74 years","%","86.1"
"Non smokers","2015","Male","75 years and over","%","92.9"
"Non smokers","2015","Female","All ages","%","78.8"
"Non smokers","2015","Female","15 - 19 years","%","87.1"
"Non smokers","2015","Female","20 - 24 years","%","70.5"
"Non smokers","2015","Female","25 - 29 years","%","69.5"
"Non smokers","2015","Female","30 - 34 years","%","71.7"
"Non smokers","2015","Female","35 - 39 years","%","78.6"
"Non smokers","2015","Female","40 - 44 years","%","70.7"
"Non smokers","2015","Female","45 - 49 years","%","76.9"
"Non smokers","2015","Female","50 - 54 years","%","78.9"
"Non smokers","2015","Female","55 - 59 years","%","83.1"
"Non smokers","2015","Female","60 - 64 years","%","80.5"
"Non smokers","2015","Female","65 - 69 years","%","86.3"
"Non smokers","2015","Female","70 - 74 years","%","88.2"
"Non smokers","2015","Female","75 years and over","%","92.8"
"Non smokers","2016","Both sexes","All ages","%","77.4"
"Non smokers","2016","Both sexes","15 - 19 years","%","86.4"
"Non smokers","2016","Both sexes","20 - 24 years","%","71.4"
"Non smokers","2016","Both sexes","25 - 29 years","%","69.2"
"Non smokers","2016","Both sexes","30 - 34 years","%","65"
"Non smokers","2016","Both sexes","35 - 39 years","%","71"
"Non smokers","2016","Both sexes","40 - 44 years","%","76.9"
"Non smokers","2016","Both sexes","45 - 49 years","%","74.8"
"Non smokers","2016","Both sexes","50 - 54 years","%","77.5"
"Non smokers","2016","Both sexes","55 - 59 years","%","80"
"Non smokers","2016","Both sexes","60 - 64 years","%","84"
"Non smokers","2016","Both sexes","65 - 69 years","%","86.5"
"Non smokers","2016","Both sexes","70 - 74 years","%","86.5"
"Non smokers","2016","Both sexes","75 years and over","%","90.8"
"Non smokers","2016","Male","All ages","%","74.3"
"Non smokers","2016","Male","15 - 19 years","%","86.8"
"Non smokers","2016","Male","20 - 24 years","%","73.2"
"Non smokers","2016","Male","25 - 29 years","%","60.6"
"Non smokers","2016","Male","30 - 34 years","%","56.6"
"Non smokers","2016","Male","35 - 39 years","%","63.7"
"Non smokers","2016","Male","40 - 44 years","%","73.1"
"Non smokers","2016","Male","45 - 49 years","%","73.6"
"Non smokers","2016","Male","50 - 54 years","%","76.3"
"Non smokers","2016","Male","55 - 59 years","%","79.6"
"Non smokers","2016","Male","60 - 64 years","%","80.8"
"Non smokers","2016","Male","65 - 69 years","%","84.6"
"Non smokers","2016","Male","70 - 74 years","%","88.3"
"Non smokers","2016","Male","75 years and over","%","87.9"
"Non smokers","2016","Female","All ages","%","80.4"
"Non smokers","2016","Female","15 - 19 years","%","85.9"
"Non smokers","2016","Female","20 - 24 years","%","69.7"
"Non smokers","2016","Female","25 - 29 years","%","77.7"
"Non smokers","2016","Female","30 - 34 years","%","72.2"
"Non smokers","2016","Female","35 - 39 years","%","78.7"
"Non smokers","2016","Female","40 - 44 years","%","80.3"
"Non smokers","2016","Female","45 - 49 years","%","75.9"
"Non smokers","2016","Female","50 - 54 years","%","78.6"
"Non smokers","2016","Female","55 - 59 years","%","80.3"
"Non smokers","2016","Female","60 - 64 years","%","87.5"
"Non smokers","2016","Female","65 - 69 years","%","88.1"
"Non smokers","2016","Female","70 - 74 years","%","84.6"
"Non smokers","2016","Female","75 years and over","%","92.9"
"Non smokers","2017","Both sexes","All ages","%","77.8"
"Non smokers","2017","Both sexes","15 - 19 years","%","88.3"
"Non smokers","2017","Both sexes","20 - 24 years","%","71.9"
"Non smokers","2017","Both sexes","25 - 29 years","%","63.5"
"Non smokers","2017","Both sexes","30 - 34 years","%","67.2"
"Non smokers","2017","Both sexes","35 - 39 years","%","73.3"
"Non smokers","2017","Both sexes","40 - 44 years","%","79"
"Non smokers","2017","Both sexes","45 - 49 years","%","77.8"
"Non smokers","2017","Both sexes","50 - 54 years","%","79.8"
"Non smokers","2017","Both sexes","55 - 59 years","%","76"
"Non smokers","2017","Both sexes","60 - 64 years","%","83.4"
"Non smokers","2017","Both sexes","65 - 69 years","%","81.4"
"Non smokers","2017","Both sexes","70 - 74 years","%","87.7"
"Non smokers","2017","Both sexes","75 years and over","%","90.5"
"Non smokers","2017","Male","All ages","%","75.3"
"Non smokers","2017","Male","15 - 19 years","%","87.6"
"Non smokers","2017","Male","20 - 24 years","%","66.8"
"Non smokers","2017","Male","25 - 29 years","%","60.5"
"Non smokers","2017","Male","30 - 34 years","%","62.4"
"Non smokers","2017","Male","35 - 39 years","%","69.7"
"Non smokers","2017","Male","40 - 44 years","%","76.3"
"Non smokers","2017","Male","45 - 49 years","%","78"
"Non smokers","2017","Male","50 - 54 years","%","77.5"
"Non smokers","2017","Male","55 - 59 years","%","75"
"Non smokers","2017","Male","60 - 64 years","%","80.8"
"Non smokers","2017","Male","65 - 69 years","%","79.4"
"Non smokers","2017","Male","70 - 74 years","%","84.7"
"Non smokers","2017","Male","75 years and over","%","88.7"
"Non smokers","2017","Female","All ages","%","80.2"
"Non smokers","2017","Female","15 - 19 years","%","89"
"Non smokers","2017","Female","20 - 24 years","%","76.8"
"Non smokers","2017","Female","25 - 29 years","%","66.9"
"Non smokers","2017","Female","30 - 34 years","%","71"
"Non smokers","2017","Female","35 - 39 years","%","76.7"
"Non smokers","2017","Female","40 - 44 years","%","81.7"
"Non smokers","2017","Female","45 - 49 years","%","77.6"
"Non smokers","2017","Female","50 - 54 years","%","82"
"Non smokers","2017","Female","55 - 59 years","%","76.9"
"Non smokers","2017","Female","60 - 64 years","%","86.2"
"Non smokers","2017","Female","65 - 69 years","%","83.1"
"Non smokers","2017","Female","70 - 74 years","%","90.6"
"Non smokers","2017","Female","75 years and over","%","92.1"
"Non smokers","2018","Both sexes","All ages","%","80.3"
"Non smokers","2018","Both sexes","15 - 19 years","%","92.2"
"Non smokers","2018","Both sexes","20 - 24 years","%","68.8"
"Non smokers","2018","Both sexes","25 - 29 years","%","69.9"
"Non smokers","2018","Both sexes","30 - 34 years","%","74"
"Non smokers","2018","Both sexes","35 - 39 years","%","74.7"
"Non smokers","2018","Both sexes","40 - 44 years","%","81.1"
"Non smokers","2018","Both sexes","45 - 49 years","%","81.3"
"Non smokers","2018","Both sexes","50 - 54 years","%","81.4"
"Non smokers","2018","Both sexes","55 - 59 years","%","81.1"
"Non smokers","2018","Both sexes","60 - 64 years","%","80"
"Non smokers","2018","Both sexes","65 - 69 years","%","87.9"
"Non smokers","2018","Both sexes","70 - 74 years","%","86.8"
"Non smokers","2018","Both sexes","75 years and over","%","92"
"Non smokers","2018","Male","All ages","%","77.5"
"Non smokers","2018","Male","15 - 19 years","%","87"
"Non smokers","2018","Male","20 - 24 years","%","69"
"Non smokers","2018","Male","25 - 29 years","%","66.1"
"Non smokers","2018","Male","30 - 34 years","%","69.3"
"Non smokers","2018","Male","35 - 39 years","%","68.3"
"Non smokers","2018","Male","40 - 44 years","%","77.2"
"Non smokers","2018","Male","45 - 49 years","%","81.5"
"Non smokers","2018","Male","50 - 54 years","%","79"
"Non smokers","2018","Male","55 - 59 years","%","78.7"
"Non smokers","2018","Male","60 - 64 years","%","80.1"
"Non smokers","2018","Male","65 - 69 years","%","84.3"
"Non smokers","2018","Male","70 - 74 years","%","86.2"
"Non smokers","2018","Male","75 years and over","%","91.7"
"Non smokers","2018","Female","All ages","%","83.1"
"Non smokers","2018","Female","15 - 19 years","%","97.6"
"Non smokers","2018","Female","20 - 24 years","%","68.5"
"Non smokers","2018","Female","25 - 29 years","%","73.7"
"Non smokers","2018","Female","30 - 34 years","%","78.1"
"Non smokers","2018","Female","35 - 39 years","%","80.9"
"Non smokers","2018","Female","40 - 44 years","%","84.7"
"Non smokers","2018","Female","45 - 49 years","%","81.1"
"Non smokers","2018","Female","50 - 54 years","%","83.9"
"Non smokers","2018","Female","55 - 59 years","%","83.6"
"Non smokers","2018","Female","60 - 64 years","%","79.9"
"Non smokers","2018","Female","65 - 69 years","%","91.3"
"Non smokers","2018","Female","70 - 74 years","%","87.4"
"Non smokers","2018","Female","75 years and over","%","92.2"
"Non smokers","2019","Both sexes","All ages","%","82.7"
"Non smokers","2019","Both sexes","15 - 19 years","%","93.5"
"Non smokers","2019","Both sexes","20 - 24 years","%","72.8"
"Non smokers","2019","Both sexes","25 - 29 years","%","71.6"
"Non smokers","2019","Both sexes","30 - 34 years","%","75.8"
"Non smokers","2019","Both sexes","35 - 39 years","%","81"
"Non smokers","2019","Both sexes","40 - 44 years","%","82.3"
"Non smokers","2019","Both sexes","45 - 49 years","%","83.2"
"Non smokers","2019","Both sexes","50 - 54 years","%","80.8"
"Non smokers","2019","Both sexes","55 - 59 years","%","83.3"
"Non smokers","2019","Both sexes","60 - 64 years","%","85.4"
"Non smokers","2019","Both sexes","65 - 69 years","%","87.4"
"Non smokers","2019","Both sexes","70 - 74 years","%","88.2"
"Non smokers","2019","Both sexes","75 years and over","%","91.9"
"Non smokers","2019","Male","All ages","%","81.1"
"Non smokers","2019","Male","15 - 19 years","%","91.4"
"Non smokers","2019","Male","20 - 24 years","%","68"
"Non smokers","2019","Male","25 - 29 years","%","69.4"
"Non smokers","2019","Male","30 - 34 years","%","74"
"Non smokers","2019","Male","35 - 39 years","%","77.5"
"Non smokers","2019","Male","40 - 44 years","%","79.5"
"Non smokers","2019","Male","45 - 49 years","%","81.9"
"Non smokers","2019","Male","50 - 54 years","%","80.5"
"Non smokers","2019","Male","55 - 59 years","%","83.4"
"Non smokers","2019","Male","60 - 64 years","%","83.8"
"Non smokers","2019","Male","65 - 69 years","%","86.5"
"Non smokers","2019","Male","70 - 74 years","%","89.2"
"Non smokers","2019","Male","75 years and over","%","91.6"
"Non smokers","2019","Female","All ages","%","84.3"
"Non smokers","2019","Female","15 - 19 years","%","96.1"
"Non smokers","2019","Female","20 - 24 years","%","76.6"
"Non smokers","2019","Female","25 - 29 years","%","74.1"
"Non smokers","2019","Female","30 - 34 years","%","77.2"
"Non smokers","2019","Female","35 - 39 years","%","84.6"
"Non smokers","2019","Female","40 - 44 years","%","84.7"
"Non smokers","2019","Female","45 - 49 years","%","84.6"
"Non smokers","2019","Female","50 - 54 years","%","81.2"
"Non smokers","2019","Female","55 - 59 years","%","83.2"
"Non smokers","2019","Female","60 - 64 years","%","86.9"
"Non smokers","2019","Female","65 - 69 years","%","88.1"
"Non smokers","2019","Female","70 - 74 years","%","87.3"
"Non smokers","2019","Female","75 years and over","%","92.2"
"Non smokers","2021","Both sexes","All ages","%","81.7"
"Non smokers","2021","Both sexes","15 - 19 years","%","92.2"
"Non smokers","2021","Both sexes","20 - 24 years","%","79.3"
"Non smokers","2021","Both sexes","25 - 29 years","%","77.5"
"Non smokers","2021","Both sexes","30 - 34 years","%","81.6"
"Non smokers","2021","Both sexes","35 - 39 years","%","79.3"
"Non smokers","2021","Both sexes","40 - 44 years","%","77.9"
"Non smokers","2021","Both sexes","45 - 49 years","%","77.6"
"Non smokers","2021","Both sexes","50 - 54 years","%","75.4"
"Non smokers","2021","Both sexes","55 - 59 years","%","81.3"
"Non smokers","2021","Both sexes","60 - 64 years","%","80.6"
"Non smokers","2021","Both sexes","65 - 69 years","%","86.7"
"Non smokers","2021","Both sexes","70 - 74 years","%","90"
"Non smokers","2021","Both sexes","75 years and over","%","92.8"
"Non smokers","2021","Male","All ages","%","79.9"
"Non smokers","2021","Male","15 - 19 years","%","90.1"
"Non smokers","2021","Male","20 - 24 years","%","73.8"
"Non smokers","2021","Male","25 - 29 years","%","76.9"
"Non smokers","2021","Male","30 - 34 years","%","77.3"
"Non smokers","2021","Male","35 - 39 years","%","77.5"
"Non smokers","2021","Male","40 - 44 years","%","73.8"
"Non smokers","2021","Male","45 - 49 years","%","76.7"
"Non smokers","2021","Male","50 - 54 years","%","74.7"
"Non smokers","2021","Male","55 - 59 years","%","81.8"
"Non smokers","2021","Male","60 - 64 years","%","79"
"Non smokers","2021","Male","65 - 69 years","%","88.3"
"Non smokers","2021","Male","70 - 74 years","%","91.8"
"Non smokers","2021","Male","75 years and over","%","91.6"
"Non smokers","2021","Female","All ages","%","83.4"
"Non smokers","2021","Female","15 - 19 years","%","94.3"
"Non smokers","2021","Female","20 - 24 years","%","84.8"
"Non smokers","2021","Female","25 - 29 years","%","78.1"
"Non smokers","2021","Female","30 - 34 years","%","85.6"
"Non smokers","2021","Female","35 - 39 years","%","80.9"
"Non smokers","2021","Female","40 - 44 years","%","82"
"Non smokers","2021","Female","45 - 49 years","%","78.6"
"Non smokers","2021","Female","50 - 54 years","%","76"
"Non smokers","2021","Female","55 - 59 years","%","80.7"
"Non smokers","2021","Female","60 - 64 years","%","82.1"
"Non smokers","2021","Female","65 - 69 years","%","85.4"
"Non smokers","2021","Female","70 - 74 years","%","88.5"
"Non smokers","2021","Female","75 years and over","%","94"
"Non smokers","2022","Both sexes","All ages","%","81.8"
"Non smokers","2022","Both sexes","15 - 19 years","%","89.5"
"Non smokers","2022","Both sexes","20 - 24 years","%","79.3"
"Non smokers","2022","Both sexes","25 - 29 years","%","75.4"
"Non smokers","2022","Both sexes","30 - 34 years","%","76.2"
"Non smokers","2022","Both sexes","35 - 39 years","%","80.3"
"Non smokers","2022","Both sexes","40 - 44 years","%","78.3"
"Non smokers","2022","Both sexes","45 - 49 years","%","79.8"
"Non smokers","2022","Both sexes","50 - 54 years","%","80.3"
"Non smokers","2022","Both sexes","55 - 59 years","%","80.6"
"Non smokers","2022","Both sexes","60 - 64 years","%","83.9"
"Non smokers","2022","Both sexes","65 - 69 years","%","86.1"
"Non smokers","2022","Both sexes","70 - 74 years","%","88.8"
"Non smokers","2022","Both sexes","75 years and over","%","92.4"
"Non smokers","2022","Male","All ages","%","78.6"
"Non smokers","2022","Male","15 - 19 years","%","90.5"
"Non smokers","2022","Male","20 - 24 years","%","73.4"
"Non smokers","2022","Male","25 - 29 years","%","63.3"
"Non smokers","2022","Male","30 - 34 years","%","67.4"
"Non smokers","2022","Male","35 - 39 years","%","76.2"
"Non smokers","2022","Male","40 - 44 years","%","74.9"
"Non smokers","2022","Male","45 - 49 years","%","77.9"
